week,region,category,revenue,orders,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio
2020-02-17,South,Furniture,262964.03,16,39278.39,0.23375,16435.251875,0.14936791925496423,0.5835505019272103,0.9411764705882353,0.5701871876205953,0.8892015519148281
2020-02-24,South,Furniture,427143.7,16,54626.63,0.24812499999999998,26696.48125,0.1278881790835262,0.9925019916990269,0.927536231884058,0.8393223824428676,0.9499346546764637
2020-03-02,South,Furniture,432044.84,20,71148.27,0.22800000000000004,21602.242000000002,0.16467797648040422,1.012332814778469,1.2030075187969924,1.1242115711756204,0.8870241297991682
2020-03-09,South,Furniture,403706.24,16,60760.24,0.28500000000000003,25231.64,0.1505060709490148,0.9159413465933967,0.9014084507042254,0.9124461210183578,1.1212720901198572
2020-03-16,South,Furniture,352327.87,13,43807.2,0.29846153846153844,27102.143846153846,0.12433645967320155,0.8858920158414533,0.7703703703703704,0.7246659976325264,1.1512183075100477
2020-03-23,South,Furniture,281150.23,13,50647.62,0.23461538461538461,21626.94076923077,0.18014433066620647,0.7275019667151497,0.8,0.8863952370074539,0.8979220438416046
2020-03-30,South,Furniture,690086.89,21,89764.73,0.31523809523809526,32861.28047619048,0.13007743126376448,1.8296616840304278,1.3125,1.594006878365025,1.2332585549721713
2020-04-06,South,Furniture,319783.92,12,55248.45,0.215,26648.66,0.17276806788784127,0.8025092096044328,0.75,0.9609865268735572,0.8175063280092674
2020-04-13,South,Furniture,341183.43,13,53432.729999999996,0.26153846153846155,26244.87923076923,0.15660997956436512,0.8612459898968062,0.8188976377952756,0.9187165456578513,1.016576542345009
2020-04-20,South,Furniture,447470.05,18,62640.46,0.2977777777777778,24859.44722222222,0.13998805059690586,1.1023374098076757,1.1612903225806452,1.0452361021714958,1.1420166819695814
2020-04-27,South,Furniture,425508.74,18,62975.729999999996,0.2683333333333333,23639.374444444446,0.1480010257838652,1.0417156469273063,1.1428571428571428,1.0335545185482728,1.0051672820370914
2020-05-04,South,Furniture,563336.23,26,93616.38,0.24076923076923076,21666.778076923078,0.16618206856675988,1.3819041568517096,1.6774193548387097,1.5626261848154837,0.8851953998479334
2020-05-11,South,Furniture,156073.54,7,19587.06,0.22285714285714286,22296.22,0.12549891544716676,0.3649938709922445,0.417910447761194,0.3059681532132358,0.8363413502568889
2020-05-18,South,Furniture,306971.84,13,51795.57,0.19461538461538463,23613.218461538465,0.16873068878239775,0.7615766384014049,0.8125,0.8492588312231627,0.7572106391444028
2020-05-25,South,Furniture,531981.81,18,79668.14,0.2672222222222222,29554.545000000002,0.14975726331695438,1.309326640246735,1.125,1.3032013933800626,1.0603375706300227
2020-06-01,South,Furniture,408882.97,15,64283.47,0.24733333333333332,27258.864666666665,0.1572172839578034,1.0578060496634107,0.96,1.0737074220027822,1.0053620450590457
2020-06-08,South,Furniture,188092.41999999998,8,30858.5,0.29625,23511.552499999998,0.16406030609845948,0.47297896764037484,0.5,0.5058775260320942,1.1847352789303491
2020-06-15,South,Furniture,548313.42,19,86308.31,0.24789473684210525,28858.60105263158,0.15740688965810828,1.4484964721005489,1.2357723577235773,1.4835172586553147,0.9744489030754828
2020-06-22,South,Furniture,349406.06,15,58142.91,0.24266666666666667,23293.737333333334,0.16640498450427563,0.8932900885568696,0.967741935483871,0.9510320692278748,0.9778660174834354
2020-06-29,South,Furniture,420589.63,15,68487.21,0.20866666666666667,28039.308666666668,0.16283618309847536,1.102080838423822,0.9917355371900827,1.1314114222114495,0.8518707426593816
2020-07-06,South,Furniture,526699.4,20,88243.55,0.17250000000000001,26334.97,0.16754063133544483,1.4478157836077001,1.4545454545454546,1.5375745454180338,0.7159510218457334
2020-07-13,South,Furniture,384337.07,13,56189.33,0.25384615384615383,29564.39,0.1461980495402122,0.9371396173023774,0.8455284552845529,0.8516960021384358,1.0818369876744656
2020-07-20,South,Furniture,315312.33999999997,13,45159.03,0.2630769230769231,24254.795384615383,0.14321998942382022,0.7511230777112956,0.8455284552845529,0.6788516592706298,1.086881513023739
2020-07-27,South,Furniture,283054.23,14,38191.46,0.255,20218.159285714286,0.13492630016516624,0.7207823499936088,0.9491525423728814,0.6139213973950046,1.055772485513283
2020-08-03,South,Furniture,291412.35,14,41213.92,0.22428571428571428,20815.167857142857,0.14142818586789477,0.7730271461190867,0.9572649572649573,0.6991627088748193,0.9249366736905145
2020-08-10,South,Furniture,402501.66,18,51461.01,0.31777777777777777,22361.20333333333,0.1278529136997845,1.0323452237959723,1.170731707317073,0.854238569409215,1.3609786683787133
2020-08-17,South,Furniture,368606.8,18,67534.51,0.22166666666666668,20478.155555555553,0.18321558365173946,0.9917740439238153,1.180327868852459,1.2084322828133192,0.9151177213168001
2020-08-24,South,Furniture,367786.4,12,52133.26,0.28583333333333333,30648.86666666667,0.14174874329230228,0.9832173588070187,0.768,0.9136568124055024,1.1929481032094584
2020-08-31,South,Furniture,408060.76,16,64995.02,0.239375,25503.7975,0.15927779970806308,1.1104788575676803,1.0491803278688525,1.181389141524836,0.9603876123264394
2020-09-07,South,Furniture,311209.91,12,38223.21,0.2675,25934.159166666665,0.12282131375572199,0.8825296285194263,0.8135593220338984,0.7335144032945502,1.0384006534957841
2020-09-14,South,Furniture,304882.72,14,44308.74,0.3307142857142857,21777.33714285714,0.14533044050512275,0.8875950021478781,0.9572649572649573,0.8885930615874572,1.2753408658258671
2020-09-21,South,Furniture,434385.23,16,60636.59,0.311875,27149.076875,0.13959173980201858,1.269429411639023,1.0847457627118644,1.2186387553087636,1.1647161798554155
2020-09-28,South,Furniture,410931.12,16,58569.36,0.2425,25683.195,0.14252841206088263,1.1379800631313026,1.0666666666666667,1.1142637448488877,0.8822080464851891
2020-10-05,South,Furniture,278400.45,14,44192.28,0.1757142857142857,19885.74642857143,0.15873638135283186,0.7403369923977965,0.9180327868852459,0.8074198770981796,0.6339922504899372
2020-10-12,South,Furniture,533747.32,18,78134.25,0.29666666666666663,29652.628888888885,0.1463880886558831,1.480439884514153,1.2203389830508475,1.4516586278684487,1.1436766772796374
2020-10-19,South,Furniture,333512.14,12,44890.9,0.2833333333333333,27792.678333333333,0.13460049760107684,0.8749569419946077,0.8135593220338984,0.8139916908418546,1.054176009744484
2020-10-26,South,Furniture,523202.18,21,81564.08,0.24523809523809526,24914.389523809525,0.15589399875971466,1.3882047957705568,1.423728813559322,1.5036573654105823,0.9135001801502176
2020-11-02,South,Furniture,506859.54,19,65391.6,0.2805263157894737,26676.81789473684,0.1290132568087798,1.2953754576915921,1.2357723577235773,1.1611770511730006,1.0421022082147422
2020-11-09,South,Furniture,280157.04,12,39370.78,0.3175,23346.42,0.1405311106942021,0.673875453494727,0.7384615384615385,0.6593558386879463,1.17236108932087
2020-11-16,South,Furniture,364383.02,15,55318.979999999996,0.24333333333333332,24292.201333333334,0.15181547153322345,0.8830330054235935,0.9375,0.9361226647903254,0.9040162187995789
2020-11-23,South,Furniture,404767.45999999996,15,68620.27,0.256,26984.49733333333,0.1695301050138764,1.0021499397926674,0.9448818897637795,1.1744208566876102,0.9823427582227351
2020-11-30,South,Furniture,406236.94,16,56170.35,0.24125,25389.80875,0.1382699219819842,1.0077104326328337,1.0158730158730158,0.9411071561605295,0.9197869393766203
2020-12-07,South,Furniture,410961.61,15,57498.89,0.2826666666666667,27397.440666666665,0.13991304443254443,0.9805620722696183,0.9375,0.9397907548179355,1.0450519632106665
2020-12-14,South,Furniture,320361.27,13,52825.81,0.20615384615384613,24643.174615384618,0.1648944955175137,0.7934448111319649,0.832,0.9014146297607096,0.7671384048273826
2020-12-21,South,Furniture,235338.53,9,38422.15,0.2488888888888889,26148.725555555557,0.16326332113997655,0.5852501578011174,0.5714285714285714,0.6447200058998144,0.9606511337317377
2020-12-28,South,Furniture,306749.47,13,48179.65,0.21769230769230768,23596.113076923073,0.15706514505143238,0.8378084530382678,0.9122807017543859,0.8888848300245633,0.8387624536028968
2021-01-04,South,Furniture,258487.16,11,38490.04,0.2818181818181818,23498.83272727273,0.14890503652096299,0.7577614956498336,0.8148148148148148,0.7394698185582332,1.1197229712136147
2021-01-11,South,Furniture,392549.44,15,63641.82,0.262,26169.962666666666,0.16212434285984462,1.1599794577997697,1.1214953271028036,1.225276850212119,1.0597616456376622
2021-01-18,South,Furniture,228959.97,14,38089.49,0.19857142857142857,16354.283571428572,0.16635873074232146,0.6696077432003666,1.0467289719626167,0.7189256890508501,0.7956901506792937
2021-01-25,South,Furniture,357626.07,14,45366.62,0.305,25544.719285714287,0.12685490182525005,1.1177367337343294,1.0566037735849056,0.9227464175316576,1.2583537932356148
2021-02-01,South,Furniture,256304.91,14,32535.04,0.26285714285714284,18307.49357142857,0.1269388089365904,0.8165718472766544,1.0769230769230769,0.6804456835319197,1.0499631799264284
2021-02-08,South,Furniture,480808.94,18,78347.98000000001,0.23222222222222222,26711.60777777778,0.16295033948412027,1.6323668979225485,1.3980582524271845,1.7529932964456896,0.9368607324294531
2021-02-15,South,Furniture,404678.1,15,58751.2,0.28200000000000003,26978.539999999997,0.14518008263852183,1.2863132939396975,1.1111111111111112,1.2269459284748465,1.1229186963000648
2021-02-22,South,Furniture,407586.87,14,65951.73,0.24785714285714286,29113.347857142857,0.16181024182648474,1.2138852606046706,0.9824561403508771,1.3079113372412976,0.9709601093737626
2021-03-01,South,Furniture,517613.7,20,80423.37999999999,0.21200000000000002,25880.685,0.15537336048099187,1.4857938395195531,1.391304347826087,1.5276041783403869,0.8184040074589763
2021-03-08,South,Furniture,405903.0,16,62327.88,0.19375,25368.9375,0.15355363227174965,1.0660169237799593,1.032258064516129,1.0766901818814067,0.7740293917151508
2021-03-15,South,Furniture,314889.58,13,51244.94,0.25923076923076926,24222.275384615386,0.16273939582249752,0.8233802330875954,0.832,0.8877554140454004,1.0721662890473784
2021-03-22,South,Furniture,298269.71,10,43235.73,0.266,29826.971,0.14495514814427518,0.7586155039946654,0.6451612903225806,0.7282592604671869,1.0667108979183821
2021-03-29,South,Furniture,296777.7,17,39194.5,0.24882352941176467,17457.511764705883,0.13206686351434085,0.7693387662158858,1.1333333333333333,0.6631644302453198,1.0177261883882194
2021-04-05,South,Furniture,112547.81,7,18642.39,0.17714285714285713,16078.25857142857,0.16563974012466345,0.287981618969236,0.45528455284552843,0.31104518933053227,0.7297774236519912
2021-04-12,South,Furniture,410862.15,17,68022.2,0.24117647058823527,24168.361764705885,0.16555966520644452,1.1916532487885407,1.2142857142857142,1.296365465279643,1.0225818152386033
2021-04-19,South,Furniture,374817.5,14,57074.49,0.24071428571428571,26772.678571428572,0.15227274606975394,1.0846784843159356,0.9824561403508771,1.064220103940691,1.0431930374424982
2021-04-26,South,Furniture,341693.42,15,52807.06,0.27799999999999997,22779.56133333333,0.1545451475184977,1.0006831727048378,1.0526315789473684,1.0054525417852598,1.2094595099329633
2021-05-03,South,Furniture,347421.76,14,54214.14,0.26785714285714285,24815.84,0.1560470478302798,1.0874937920150565,1.0275229357798166,1.1048631128241533,1.124955109964362
2021-05-10,South,Furniture,363354.18,16,50472.869999999995,0.231875,22709.63625,0.13890818594683566,1.1639999802505097,1.1962616822429906,1.0503270705133982,0.9373681171009085
2021-05-17,South,Furniture,414789.65,14,73141.76,0.24642857142857144,29627.832142857143,0.17633458308325675,1.3034762726340345,1.018181818181818,1.5251236122665655,1.0101657074362471
2021-05-24,South,Furniture,550719.29,20,77773.5,0.26949999999999996,27535.964500000002,0.14122167393119642,1.654889987870738,1.4035087719298245,1.504434285891696,1.1159317146210936
2021-05-31,South,Furniture,582498.37,23,77863.07,0.23695652173913045,25326.016086956522,0.1336708804867557,1.5979623330831085,1.5726495726495726,1.3776550933796274,0.9707879758710991
2021-06-07,South,Furniture,371441.14,14,63637.22,0.24857142857142858,26531.510000000002,0.1713251795425784,0.877552256654235,0.8421052631578947,0.9955583353698597,0.9881061025112972
2021-06-14,South,Furniture,425140.69,16,58124.26,0.22312500000000002,26571.293125,0.1367177063197597,1.01625172144253,0.9846153846153847,0.9171768322285289,0.8837058234533286
2021-06-21,South,Furniture,276571.14,11,42175.89,0.29090909090909095,25142.83090909091,0.15249562915349735,0.6513191103420797,0.6666666666666666,0.664142950466217,1.1622917869573526
2021-06-28,South,Furniture,368590.49,14,54059.74,0.2785714285714286,26327.89214285714,0.1466661280381922,0.8849881046042353,0.875,0.8694723838557292,1.1058685311503256
2021-07-05,South,Furniture,473381.83,20,64260.82,0.27749999999999997,23669.091500000002,0.1357483873007969,1.1294172704018703,1.25,1.0338628601874986,1.0957892347254388
2021-07-12,South,Furniture,475819.75,22,68335.8,0.22636363636363638,21628.170454545456,0.14361698941668563,1.0991661133622201,1.3333333333333333,1.0697604901851778,0.8741756485569231
2021-07-19,South,Furniture,581592.41,20,92060.58,0.26749999999999996,29079.6205,0.1582905457793027,1.320239635928273,1.1428571428571428,1.4548410871494653,1.0431406379174344
2021-07-26,South,Furniture,386881.93,18,50166.11,0.2627777777777778,21493.440555555557,0.12966775160576768,0.8706116046954485,1.0285714285714285,0.7710191732694881,1.0257258797337023
2021-08-02,South,Furniture,307954.14,11,44735.95,0.19636363636363638,27995.83090909091,0.14526822078118512,0.733350868506331,0.6518518518518519,0.7262028631037649,0.7569484853633872
2021-08-09,South,Furniture,549679.21,18,70824.19,0.27055555555555555,30537.733888888888,0.12884640479671772,1.3342002119594454,1.0909090909090908,1.1955489032253708,1.0698596886179494
2021-08-16,South,Furniture,328671.21,12,58248.53,0.2508333333333333,27389.2675,0.17722431484035367,0.7687156993500516,0.7164179104477612,0.9576037174703466,0.9691508378720245
2021-08-23,South,Furniture,294324.98,12,48433.79,0.22833333333333336,24527.081666666665,0.16455888317736403,0.6780566503439956,0.7111111111111111,0.7707911321873374,0.8996295605362046
2021-08-30,South,Furniture,383044.95,15,55070.38,0.23733333333333334,25536.33,0.14377001968045786,0.9017316530456918,0.9022556390977443,0.8863274572296539,0.9588125023910632
2021-09-06,South,Furniture,398360.87,16,58176.990000000005,0.25375,24897.554375,0.1460409251541197,0.9633969860741542,1.0,0.953964858194408,1.0463590640717253
2021-09-13,South,Furniture,489854.78,17,70284.08,0.2376470588235294,28814.98705882353,0.1434794205743996,1.2130711881162282,1.1147540983606556,1.1770006195305953,0.9663165004549314
2021-09-20,South,Furniture,313937.2,15,50248.63,0.23066666666666666,20929.146666666667,0.16005949597562824,0.8001529082040035,1.0084033613445378,0.8816708829376284,0.9523838875279701
2021-09-27,South,Furniture,434085.8,14,59790.229999999996,0.3192857142857143,31006.12857142857,0.13773827662641808,1.1327077538554404,0.9655172413793104,1.048899556587707,1.340492581144947
2021-10-04,South,Furniture,287939.56,12,34278.33,0.32,23994.963333333333,0.11904696249449016,0.7216623020533784,0.8067226890756303,0.5821272207789804,1.2620753773985185
2021-10-11,South,Furniture,491075.33,16,84746.13,0.21875,30692.208125,0.17257256641257054,1.340719642712072,1.1327433628318584,1.560231841708126,0.8422169414684502
2021-10-18,South,Furniture,280835.7,10,41151.729999999996,0.231,28083.57,0.1465331152698891,0.7264659347618545,0.6837606837606838,0.7140855655450065,0.9033290727518816
2021-10-25,South,Furniture,465447.85,17,64515.67,0.25,27379.285294117646,0.1386098786362425,1.209295396119128,1.182608695652174,1.137475132039586,0.9763561812986767
2021-11-01,South,Furniture,335485.85,13,53631.9,0.2253846153846154,25806.603846153845,0.15986337426749891,0.8489183342144501,0.8888888888888888,0.9263013923454904,0.8748131644113978
2021-11-08,South,Furniture,391410.56,16,56205.490000000005,0.194375,24463.16,0.14359727545419318,1.0105279018050524,1.1228070175438596,0.9803709914406885,0.7649795584682133
2021-11-15,South,Furniture,614617.84,21,86650.92,0.23,29267.516190476188,0.14098341174086323,1.6388618979785083,1.4867256637168142,1.5592826934887436,0.9248731583653338
2021-11-22,South,Furniture,335724.37,19,44331.759999999995,0.2973684210526316,17669.703684210526,0.13204808456413217,0.813655726807885,1.2773109243697478,0.7373719463817314,1.1961750578001389
2021-11-29,South,Furniture,401730.41,19,59737.28,0.22684210526315787,21143.705789473683,0.14869992042673594,1.003530394742723,1.2258064516129032,1.0266079324755437,0.9226483841328724
2021-12-06,South,Furniture,467857.81,16,76815.65000000001,0.22062500000000002,29241.113125,0.16418588801584824,1.12861652453421,0.9770992366412213,1.2516530511952155,0.9419763179779126
2021-12-13,South,Furniture,318168.88,14,50222.23,0.2792857142857143,22726.34857142857,0.15784771282471122,0.77293219435623,0.8549618320610687,0.8317686056901245,1.1912409371353578
2021-12-20,South,Furniture,488649.22000000003,16,80573.21,0.186875,30540.576250000002,0.16488967280046002,1.1737757082009348,0.9481481481481482,1.3098382498741645,0.7770751475323099
2021-12-27,South,Furniture,269344.68,12,35478.87,0.3383333333333333,22445.39,0.13172292840534294,0.6425120961075862,0.7164179104477612,0.5585371653540705,1.4546060182797338
2022-01-03,South,Furniture,532689.0,20,68703.81,0.29900000000000004,26634.45,0.12897546223030698,1.2962759279208371,1.2030075187969924,1.1216595820935509,1.211934162584037
2022-01-10,South,Furniture,471457.92,18,59379.77,0.3027777777777778,26192.106666666667,0.1259492469656677,1.1000008542391497,1.051094890510949,0.9453237426965428,1.1654658878939514
2022-01-17,South,Furniture,156957.77,9,20791.6,0.3422222222222222,17439.75222222222,0.1324662041261162,0.382168748922141,0.5373134328358209,0.3499955748914586,1.2727294970183993
2022-01-24,South,Furniture,429197.36,16,61339.69,0.25875000000000004,26824.835,0.14291721179272865,1.1051620102766988,1.032258064516129,1.0863734579947568,0.9426396260622002
2022-01-31,South,Furniture,602489.4,23,77311.44,0.3269565217391305,26195.191304347827,0.1283200003186778,1.5377852740775915,1.5206611570247934,1.3644053163960332,1.1740601076658546
2022-02-07,South,Furniture,562927.32,20,75354.42,0.251,28146.365999999998,0.13386172126092585,1.3776327972631173,1.25,1.3284145799536369,0.860251696602117
2022-02-14,South,Furniture,448300.58999999997,17,80707.76000000001,0.15882352941176472,26370.62294117647,0.18003045679685592,1.0206881031054824,1.0149253731343284,1.3481266401439485,0.5510126414681471
2022-02-21,South,Furniture,249349.62,9,37347.0,0.3211111111111111,27705.513333333332,0.14977764955085957,0.5743126654815025,0.5333333333333333,0.6236617748284918,1.1277624928637044
2022-02-28,South,Furniture,497810.6,19,74277.53,0.28421052631578947,26200.55789473684,0.14920841380235778,1.1532172852262084,1.1515151515151516,1.2355508220031755,1.0057696234511002
2022-03-07,South,Furniture,407781.64,18,72297.76,0.24777777777777776,22654.535555555558,0.17729527989538713,0.9542963608225009,1.099236641221374,1.1888409676766447,0.8826149261340943
2022-03-14,South,Furniture,481030.2,17,76266.84,0.26823529411764707,28295.894117647058,0.15854896428540244,1.1470803614972072,1.0381679389312977,1.2216689839880566,0.9794740393103417
2022-03-21,South,Furniture,429740.58999999997,13,59110.78,0.26999999999999996,33056.96846153846,0.13754991121504256,0.9345013783558375,0.7482014388489209,0.8521970817068313,1.0203769462897272
2022-03-28,South,Furniture,388995.14,15,65054.89,0.158,25933.009333333335,0.16723831048377621,0.8457726207132368,0.8823529411764706,0.9416754951155341,0.5939529312408554
2022-04-04,South,Furniture,264223.12,12,38018.770000000004,0.25916666666666666,22018.593333333334,0.14388888451548074,0.6098742570440646,0.75,0.5628064462371261,1.0582776277800905
2022-04-11,South,Furniture,411568.32,16,73999.41,0.20875,25723.02,0.17979860549033513,1.0395661194958439,1.0666666666666667,1.1767387193637262,0.8488684280951602
2022-04-18,South,Furniture,385595.27,18,62776.47,0.195,21421.959444444445,0.1628040458068897,0.9853898478678113,1.2100840336134453,1.0117628884634293,0.7733295010073711
2022-04-25,South,Furniture,334421.75,14,50203.86,0.26142857142857145,23887.26785714286,0.15012139611134742,0.8189724322763765,0.875,0.7696991073920793,1.1059087526559666
2022-05-02,South,Furniture,354451.95,17,61667.49,0.2223529411764706,20850.114705882355,0.17397982998823958,0.9137255192727597,1.1056910569105691,0.9911822257897162,0.9520783673559138
2022-05-09,South,Furniture,242864.79,10,42706.08,0.11599999999999999,24286.479,0.1758430277192507,0.6370168986802914,0.6557377049180327,0.7013953707228544,0.50354503480438
2022-05-16,South,Furniture,473297.92,15,74009.25,0.16999999999999998,31553.194666666666,0.15636926948675373,1.3465756146055203,1.0434782608695652,1.3054569327470533,0.8044014104195928
2022-05-23,South,Furniture,412901.5,12,56993.64,0.27,34408.458333333336,0.138032048805829,1.1568224684533608,0.8205128205128205,0.9733430092147871,1.357894305875765
2022-05-30,South,Furniture,214631.01,8,35953.45,0.20500000000000002,26828.87625,0.1675128398268265,0.5963370951900518,0.5614035087719298,0.6247681102211096,0.9631771619685843
2022-06-06,South,Furniture,257429.6,12,48440.369999999995,0.1725,21452.466666666667,0.18816938689257176,0.7277849735698163,0.8727272727272727,0.8455483317883444,0.8371086566730511
2022-06-13,South,Furniture,563069.02,21,86107.52,0.2523809523809524,26812.810476190476,0.1529253376433319,1.68357101770669,1.5849056603773586,1.5918178832838619,1.2522922351105703
2022-06-20,South,Furniture,255195.39,11,33970.85,0.24000000000000002,23199.58090909091,0.13311702064837455,0.7155677499313599,0.8073394495412844,0.5958731162309836,1.1499330195556057
2022-06-27,South,Furniture,398674.88,17,59016.409999999996,0.31,23451.463529411765,0.14803142349977003,1.149813141068156,1.2830188679245282,1.07339485980007,1.5046408217266762
2022-07-04,South,Furniture,602555.05,22,96831.02,0.23545454545454544,27388.86590909091,0.1607007027822603,1.7105502968844806,1.6603773584905661,1.7718491893722101,1.085118401151155
2022-07-11,South,Furniture,284389.28,14,41124.38,0.27999999999999997,20313.52,0.14460594295256135,0.7159503143095356,0.9491525423728814,0.6696111684359831,1.2073288106723907
2022-07-18,South,Furniture,449750.36,17,78788.54,0.20411764705882351,26455.903529411764,0.17518282809156616,1.2038101678804276,1.1623931623931625,1.3749052542893292,0.8308714610146772
2022-07-25,South,Furniture,357856.46,11,46369.51,0.30818181818181817,32532.405454545456,0.1295757243001845,0.9461799910214996,0.7213114754098361,0.7724509463686071,1.2979812384852032
2022-08-01,South,Furniture,357914.47,17,61163.18,0.22941176470588234,21053.792352941175,0.17088769839341786,0.9035620097249282,1.088,0.9972624807244941,0.9164396664821843
2022-08-08,South,Furniture,352828.51,17,56659.9,0.23529411764705882,20754.618235294118,0.16058764638945985,0.8633461310853662,1.0461538461538462,0.90048658107142,0.9139646679459534
2022-08-15,South,Furniture,358351.74,16,54560.46,0.319375,22396.98375,0.15225392794241768,0.9371231961250596,1.0158730158730158,0.9209997244493677,1.2509425564224748
2022-08-22,South,Furniture,308981.93,15,45878.08,0.22533333333333333,20598.79533333333,0.14848143384954585,0.7816586726694311,0.916030534351145,0.7421935179107381,0.8495791414180396
2022-08-29,South,Furniture,571370.16,24,82854.58,0.24333333333333332,23807.09,0.14501033795674592,1.4876391081275775,1.4883720930232558,1.3769650347700808,0.9555748226666831
2022-09-05,South,Furniture,280161.39,14,36291.91,0.26285714285714284,20011.527857142857,0.1295392987591902,0.7369170444169212,0.8549618320610687,0.6211727235914235,1.028268361653194
2022-09-12,South,Furniture,517888.83999999997,19,83122.20999999999,0.2521052631578947,27257.30736842105,0.16050202974059066,1.3641150503726929,1.1603053435114503,1.437583933939309,0.9945450815239912
2022-09-19,South,Furniture,359711.08,17,58564.18,0.2994117647058823,21159.47529411765,0.16280894099786972,0.9266863305578577,1.0225563909774436,1.003456008968776,1.1538627150757965
2022-09-26,South,Furniture,440878.03,17,67400.6,0.2423529411764706,25934.001764705885,0.1528781100750246,1.135110396145592,0.9784172661870504,1.1254664789514386,0.9379338966333983
2022-10-03,South,Furniture,291321.29,15,44505.04,0.21666666666666667,19421.41933333333,0.152769610487445,0.73054699049927,0.8633093525179856,0.7336016967521939,0.8333081352927555
2022-10-10,South,Furniture,447059.47000000003,18,66507.99,0.22166666666666665,24836.637222222223,0.1487676572425588,1.1431317757865285,1.051094890510949,1.1244499469183904,0.8602419917810499
2022-10-17,South,Furniture,293966.72,10,29011.86,0.40700000000000003,29396.672,0.09869096746733781,0.7309486192829932,0.5755395683453237,0.47842324381041995,1.6580715213805808
2022-10-24,South,Furniture,208694.5,9,28297.440000000002,0.25222222222222224,23188.277777777777,0.13559264858441408,0.5213522447456811,0.5373134328358209,0.4834500235414905,0.9405162809450792
2022-10-31,South,Furniture,171129.5,9,27595.82,0.23555555555555557,19014.38888888889,0.16125694284153227,0.48210902764258073,0.6050420168067226,0.5336376689041993,0.8747433532817043
2022-11-07,South,Furniture,236149.75,13,34995.26,0.1853846153846154,18165.365384615383,0.14819096780750352,0.6918493378331616,0.9122807017543859,0.6912556220891419,0.6972685074243282
2022-11-14,South,Furniture,627598.87,22,101487.62,0.25272727272727274,28527.221363636363,0.16170778000285435,2.0502142842844955,1.6296296296296295,2.275008624091037,0.9813410722471017
2022-11-21,South,Furniture,539394.09,22,88160.11,0.22090909090909092,24517.91318181818,0.16344285492634894,1.5883229130461747,1.5575221238938053,1.764077049910977,0.8776787067301377
2022-11-28,South,Furniture,452733.17,18,79542.81999999999,0.20944444444444443,25151.842777777776,0.17569470335032,1.2864870900963277,1.2203389830508475,1.513079786686901,0.841086574457247
2022-12-05,South,Furniture,325334.69,12,52382.99,0.21,27111.224166666667,0.1610126174986135,0.8743423004992865,0.7933884297520661,0.9198088529270437,0.8463860385605612
2022-12-12,South,Furniture,454723.79,17,74598.73999999999,0.23294117647058823,26748.458235294118,0.16405286382751164,1.274181672961696,1.182608695652174,1.3518124015117357,0.9443992563058763
2022-12-19,South,Furniture,359429.25,15,51738.15,0.23600000000000002,23961.95,0.14394529660566022,0.9534696274538389,0.9836065573770492,0.8498019138473063,1.0493643805417363
2022-12-26,South,Furniture,358023.93,14,53226.54,0.21428571428571427,25573.137857142858,0.14866754856302483,0.904531082336699,0.875,0.8341058971598342,0.9614818289920916
2023-01-02,South,Furniture,251172.33,10,39583.16,0.16599999999999998,25117.233,0.15759363302478424,0.5992085960932508,0.6015037593984962,0.5906477213653057,0.753820624225564
2023-01-09,South,Furniture,456528.91000000003,23,68918.81,0.23304347826086957,19849.083043478262,0.15096264111729527,1.084259680350325,1.4153846153846155,1.0196596157794238,1.0700451058853158
2023-01-16,South,Furniture,677554.23,22,103337.31999999999,0.21636363636363634,30797.919545454544,0.1525152016245253,1.6952947039579298,1.3435114503816794,1.6268747663589658,1.004809631700432
2023-01-23,South,Furniture,195761.6,8,31553.149999999998,0.215,24470.2,0.16118150852874105,0.46952260804773427,0.48854961832061067,0.4823455736303924,1.0011184298219575
2023-01-30,South,Furniture,327332.46,12,44545.04,0.32666666666666666,27277.705,0.13608500666264506,0.8506205105319905,0.7933884297520661,0.749697426379152,1.516176476662144
2023-02-06,South,Furniture,458152.76,15,69866.12,0.24400000000000002,30543.517333333333,0.1524952507107018,1.1898037819184482,0.9917355371900827,1.1955676407132554,1.0606962382012561
2023-02-13,South,Furniture,263916.12,9,43392.11,0.2466666666666667,29324.013333333332,0.1644162925705334,0.6846172003903804,0.6050420168067226,0.7501310861208749,1.065883388962466
2023-02-20,South,Furniture,311463.81,12,48503.630000000005,0.29333333333333333,25955.3175,0.15572798008218036,0.8337823509755252,0.8495575221238938,0.8538953363309125,1.2602758834704935
2023-02-27,South,Furniture,375753.88,18,62520.72,0.24333333333333332,20875.215555555555,0.1663874235975953,1.021805366497643,1.2972972972972974,1.1122225796462144,1.0028813357994943
2023-03-06,South,Furniture,484022.79,19,75626.17,0.24842105263157893,25474.883684210527,0.15624506027908314,1.2627516939487597,1.2773109243697478,1.2800722076503124,0.9846221838265523
2023-03-13,South,Furniture,166045.88999999998,7,23423.37,0.22428571428571428,23720.841428571428,0.14106564155246482,0.42934237318988505,0.48695652173913045,0.39092355043533844,0.8822397592009482
2023-03-20,South,Furniture,423197.43,19,62895.44,0.3452631578947368,22273.54894736842,0.14861961708982968,1.310995506045383,1.52,1.25970290036327,1.3528413129218881
