order_date,region,category,revenue,orders,units_sold,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio,true_anomaly,scenario,if_prediction,if_anomaly_score,predicted_anomaly
2022-04-12,North,Sessional Fruits & Vegetables,95493.04,5,18,15281.03,0.244,19098.608,0.1600224477092781,1.5755024486765945,2.0895522388059704,1.8759926352609613,0.9389405897828562,False,,1,-0.12807626224526059,False
2022-04-13,North,Sessional Fruits & Vegetables,36834.64,2,11,7943.79,0.37,18417.32,0.2156608561940608,0.6160266189721155,0.8405797101449275,0.9911326783287682,1.385179994098554,False,,1,-0.12084383534451393,False
2022-04-14,North,Sessional Fruits & Vegetables,39475.75,2,11,5896.74,0.4449999999999999,19737.875,0.149376262642255,0.656824798814274,0.8285714285714286,0.7319569386788625,1.6499844746022758,False,,1,-0.13704476223568768,False
2022-04-15,North,Sessional Fruits & Vegetables,126252.08,5,31,18586.500000000004,0.274,25250.416,0.1472173765374796,2.022595286105083,1.9863013698630136,2.222825642739076,1.0013502079320218,False,,1,-0.12050328680216527,False
2022-04-16,North,Sessional Fruits & Vegetables,49227.12,3,17,6509.79,0.2866666666666667,16409.04,0.1322399116584516,0.8056613540069787,1.2253521126760565,0.7975843218398594,1.0339599398268249,False,,1,-0.17535449765119676,False
2022-04-17,North,Sessional Fruits & Vegetables,115840.89,5,15,20428.57,0.198,23168.178,0.1763502507620582,1.9231736731399511,2.071428571428572,2.5045903158532004,0.6966795893252293,False,,1,-0.11252501279617338,False
2022-04-18,North,Sessional Fruits & Vegetables,96349.26,2,13,19518.230000000003,0.24,48174.63,0.2025778921394933,1.5280070646021402,0.7837837837837838,2.272718829854818,0.834937591042815,False,,1,-0.053083430058750714,False
2022-04-20,North,Sessional Fruits & Vegetables,151237.06,5,30,25487.25,0.184,30247.412,0.1685251617559875,2.527495533996454,2.013888888888889,3.0919347561953816,0.6473371345383964,False,,1,-0.05690971468943418,False
2022-04-23,North,Sessional Fruits & Vegetables,63633.33,2,17,10052.76,0.12,31816.665,0.1579794739643517,0.9883844883168444,0.7945205479452055,1.0982226335392469,0.4197659925214104,False,,1,-0.1638146489794855,False
2022-04-25,North,Sessional Fruits & Vegetables,35455.96,2,14,5555.25,0.32,17727.98,0.1566802873198187,0.5438474674835416,0.7941176470588235,0.5896770644638579,1.106226793564082,False,,1,-0.17942841156873202,False
2022-04-26,North,Sessional Fruits & Vegetables,49369.37,1,6,11140.95,0.23,49369.37,0.2256652252196048,0.7675407267060474,0.4153846153846153,1.197531117807021,0.8014626801462681,False,,1,-0.06120977716899656,False
2022-04-28,North,Sessional Fruits & Vegetables,132546.59000000003,4,23,22853.67,0.1775,33136.64750000001,0.1724199015606512,2.1539904466819086,1.6774193548387095,2.476545553263999,0.6391229082515868,False,,1,-0.10004857985710458,False
2022-04-29,North,Sessional Fruits & Vegetables,62470.25,2,13,9962.36,0.15,31235.125,0.1594736694666661,1.017871704347098,0.8524590163934426,1.053329368695388,0.5488448457839803,False,,1,-0.1775878736226098,False
2022-04-30,North,Sessional Fruits & Vegetables,71211.41,2,10,12387.28,0.3399999999999999,35605.705,0.1739507755849799,1.1480006097614843,0.8333333333333334,1.3155452665845968,1.234418492073097,False,,1,-0.1504347039786516,False
2022-05-01,North,Sessional Fruits & Vegetables,87422.25,2,2,7895.59,0.3299999999999999,43711.125,0.0903155661173213,1.3784289587635818,0.819672131147541,0.8036416956173196,1.223430548690064,False,,1,-0.09235637155326154,False
2022-05-02,North,Sessional Fruits & Vegetables,30806.53,1,3,5983.21,0.06,30806.53,0.1942188880084839,0.4691940806886376,0.4032258064516129,0.5869982729141052,0.2211302211302211,False,,1,-0.1231418807379962,False
2022-05-03,North,Sessional Fruits & Vegetables,134099.57,5,28,21363.27,0.3,26819.914,0.1593090119528347,2.065184115773786,2.0161290322580645,2.145004142356994,1.0825114265095022,False,,1,-0.09798747224907167,False
2022-05-04,North,Sessional Fruits & Vegetables,42166.84,2,3,5913.179999999999,0.415,21083.42,0.1402329413349446,0.6348976319557985,0.8064516129032259,0.5891734322734619,1.4782711944906195,False,,1,-0.14909958614733348,False
2022-05-05,North,Sessional Fruits & Vegetables,3331.24,1,8,713.31,0.19,3331.24,0.2141274720524489,0.0505281076394001,0.4032258064516129,0.0701998280507218,0.7177033492822967,False,,1,-0.06287794502443855,False
2022-05-06,North,Sessional Fruits & Vegetables,84927.29999999999,5,29,13166.99,0.2339999999999999,16985.46,0.1550383681101365,1.2232066733249167,1.8939393939393936,1.2287356803238496,0.9002308284175429,False,,1,-0.12229119383801795,False
2022-05-07,North,Sessional Fruits & Vegetables,13887.75,1,2,1963.71,0.07,13887.75,0.1413987146946049,0.1965077855075061,0.3731343283582089,0.1799807175890079,0.2686796315250768,False,,1,-0.10610103679141003,False
2022-05-08,North,Sessional Fruits & Vegetables,49944.31,1,8,6375.16,0.28,49944.31,0.1276453714146816,0.7526683951408836,0.390625,0.6106611032222595,1.09105078581634,False,,1,-0.10019387602316038,False
2022-05-09,North,Sessional Fruits & Vegetables,109566.71,3,12,15114.59,0.22,36522.23666666666,0.1379487437379474,1.615832650574258,1.102941176470588,1.4059531279440705,0.8474793908420863,False,,1,-0.14580115734505794,False
2022-05-10,North,Sessional Fruits & Vegetables,86973.14,5,34,13369.27,0.222,17394.628,0.1537172281005377,1.293202642376322,1.838235294117647,1.2473871084749366,0.880975687187492,False,,1,-0.11862993946576655,False
2022-05-11,North,Sessional Fruits & Vegetables,61749.18,2,9,14122.739999999998,0.07,30874.59,0.2287113772199079,0.930792961661065,0.7462686567164178,1.3236579091379796,0.2791142773598447,False,,1,-0.08623834369982475,False
2022-05-12,North,Sessional Fruits & Vegetables,20218.08,1,7,2234.65,0.21,20218.08,0.1105273102094758,0.2903020533098714,0.3731343283582089,0.2015246705552079,0.8342381948674489,False,,1,-0.14070528740238825,False
2022-05-13,North,Sessional Fruits & Vegetables,54422.78,3,20,5295.46,0.4533333333333333,18140.926666666663,0.0973022693805792,0.7595910541638414,1.0714285714285714,0.462514334078614,1.8747759918392104,False,,1,-0.09487691395766656,False
2022-05-14,North,Sessional Fruits & Vegetables,21084.8,2,13,2113.88,0.3,10542.4,0.1002561086659584,0.28800097681679,0.7142857142857143,0.1775861224814313,1.256246335948187,False,,1,-0.13508631385420106,False
2022-05-16,North,Sessional Fruits & Vegetables,100131.54,3,10,14581.52,0.25,33377.18,0.1456236466551897,1.4122250008074368,1.1194029850746268,1.2931901779726651,1.0382922169615416,False,,1,-0.16548639493937894,False
2022-05-17,North,Sessional Fruits & Vegetables,163664.14,4,25,23783.09,0.1575,40916.035,0.1453164388973662,2.3324694797119907,1.4925373134328357,2.13793944229216,0.6702698101966125,False,,1,-0.03135741120751978,False
2022-05-18,North,Sessional Fruits & Vegetables,125409.44,4,24,16607.39,0.345,31352.36,0.1324253580910655,1.8488539995154127,1.5483870967741935,1.5358185877126302,1.4784394250513346,False,,1,-0.12503312677801576,False
2022-05-19,North,Sessional Fruits & Vegetables,71892.25,2,16,14411.47,0.13,35946.125,0.2004592984640208,1.027738015349042,0.7741935483870968,1.2925430556160225,0.5607644609531797,False,,1,-0.12829648612060202,False
2022-05-20,North,Sessional Fruits & Vegetables,40715.15,3,16,6789.04,0.3333333333333333,13571.716666666664,0.1667448112066393,0.5659239722782136,1.180327868852459,0.6013601829757566,1.448400724200362,False,,1,-0.1480574278275386,False
2022-05-21,North,Sessional Fruits & Vegetables,64749.93,3,20,11279.24,0.31,21583.31,0.1741969450777784,0.8851011833217571,1.1428571428571428,1.009943532696831,1.3218833283979865,False,,1,-0.17333467282326992,False
2022-05-22,North,Sessional Fruits & Vegetables,119026.08,3,16,20937.28,0.2166666666666666,39675.36,0.1759049781358841,1.62815521648784,1.1538461538461535,1.8531977567552256,0.9406657018813316,False,,1,-0.10042653167320637,False
2022-05-24,North,Sessional Fruits & Vegetables,6318.73,1,1,902.64,0.24,6318.73,0.1428514907267758,0.0922002383769891,0.393939393939394,0.0853315011873473,1.0035919155095696,False,,1,-0.11563290594885334,False
2022-05-25,North,Sessional Fruits & Vegetables,82038.67,3,11,21468.68,0.0966666666666666,27346.22333333333,0.2616897616697101,1.1652754746874796,1.173913043478261,1.9585146701325569,0.4056364295705331,False,,1,-0.014723545361781443,False
2022-05-26,North,Sessional Fruits & Vegetables,78550.13,2,6,11448.4,0.09,39275.065,0.1457464169696472,1.1116133444304708,0.7761194029850745,1.0410783259485257,0.3705854405321226,False,,1,-0.12408150978078403,False
2022-05-27,North,Sessional Fruits & Vegetables,51092.95,3,20,9246.169999999998,0.32,17030.983333333334,0.1809676286062949,0.7482851994312832,1.1911764705882353,0.870406199873166,1.3182118700096628,False,,1,-0.163999162488899,False
2022-05-28,North,Sessional Fruits & Vegetables,59701.95,3,13,10055.72,0.2266666666666666,19900.65,0.1684320193896514,0.8528200097005305,1.173913043478261,0.8968545595241061,0.9666719317643342,False,,1,-0.18752821737565167,False
2022-05-29,North,Sessional Fruits & Vegetables,14165.92,2,11,3587.33,0.16,7082.96,0.2532366411782644,0.1992783305841634,0.7714285714285715,0.3196239654772269,0.6977871103214344,False,,1,-0.04758556654908774,False
2022-05-30,North,Sessional Fruits & Vegetables,52880.18,3,8,5259.68,0.3133333333333333,17626.726666666666,0.099464109237147,0.7514371241907312,1.1506849315068493,0.4715944409952965,1.3474632672912508,False,,1,-0.15359610621017328,False
2022-05-31,North,Sessional Fruits & Vegetables,13996.58,2,11,2336.68,0.125,6998.29,0.1669464969299643,0.2065291924722162,0.7777777777777777,0.218464953654318,0.5335230304108126,False,,1,-0.1159508522546926,False
2022-06-01,North,Sessional Fruits & Vegetables,61362.2,2,17,9594.53,0.35,30681.1,0.1563589636616679,0.929092421757601,0.7777777777777777,0.9165385067039276,1.4915907764896883,False,,1,-0.1747146035964221,False
2022-06-02,North,Sessional Fruits & Vegetables,36585.54,1,4,2465.14,0.43,36585.54,0.0673801726037117,0.559492116809184,0.3835616438356164,0.2413570109460483,1.8399938870634984,False,,1,-0.06879551812274176,False
2022-06-03,North,Sessional Fruits & Vegetables,23740.25,1,1,1900.24,0.4,23740.25,0.0800429650066869,0.3782204896288979,0.3835616438356164,0.1897368536010234,1.7669795692987302,False,,1,-0.09903593712704689,False
2022-06-04,North,Sessional Fruits & Vegetables,7411.13,1,9,1120.69,0.34,7411.13,0.1512171558183435,0.116053580392159,0.3783783783783784,0.1104769210365466,1.4362223730859167,False,,1,-0.11199548928722525,False
2022-06-05,North,Sessional Fruits & Vegetables,72131.39,3,18,9799.67,0.3233333333333333,24043.796666666665,0.1358586046934628,1.19468499994419,1.2,1.0349020396780622,1.3395477300189884,False,,1,-0.18643120353588488,False
2022-06-06,North,Sessional Fruits & Vegetables,22924.42,2,13,4258.6,0.27,11462.21,0.1857669681501211,0.3838726309124907,0.8115942028985507,0.4566443528744964,1.1210795580929789,False,,1,-0.14889864326335217,False
2022-06-07,North,Sessional Fruits & Vegetables,102991.24,4,29,15236.95,0.3375,25747.81,0.147944135831358,1.7204050853366954,1.623188405797101,1.6312941108634842,1.370856604047291,False,,1,-0.14802028199269263,False
2022-06-08,North,Sessional Fruits & Vegetables,108995.02,3,22,13596.49,0.2033333333333333,36331.67333333333,0.124744139686382,1.8347003497452132,1.2537313432835822,1.4746503444360148,0.8153328400601475,False,,1,-0.1408952395149799,False
2022-06-09,North,Sessional Fruits & Vegetables,95919.45,3,7,11052.36,0.36,31973.15,0.1152254313384824,1.6058767091873618,1.2352941176470589,1.1881568285520618,1.403345940552707,False,,1,-0.1406951365813211,False
2022-06-10,North,Sessional Fruits & Vegetables,74270.54999999999,3,12,9597.38,0.3133333333333333,24756.849999999995,0.1292218786584992,1.205205464288643,1.1830985915492958,0.9977940800251772,1.2117305833064775,False,,1,-0.18254840876872913,False
2022-06-11,North,Sessional Fruits & Vegetables,38329.64,1,3,3683.93,0.24,38329.64,0.0961117819003778,0.6221901141187877,0.3943661971830986,0.3851718564088837,0.9302754833648654,False,,1,-0.11880224346604717,False
2022-06-12,North,Sessional Fruits & Vegetables,17078.87,1,9,1426.26,0.28,17078.87,0.0835102088135807,0.2758041852663019,0.4057971014492753,0.1504234521380866,1.0649762282091917,False,,1,-0.1078309511721462,False
2022-06-13,North,Sessional Fruits & Vegetables,168212.09,5,27,24023.55,0.208,33642.418,0.1428170234374949,2.6969561200485006,2.0,2.5776304654994164,0.7658119658119659,False,,1,-0.0560642491865051,False
2022-06-14,North,Sessional Fruits & Vegetables,28420.94,2,12,3862.5,0.415,14210.47,0.135903316357587,0.4509976738196479,0.8,0.4121418553014342,1.5219384413883432,False,,1,-0.13538585701880562,False
2022-06-15,North,Sessional Fruits & Vegetables,47211.89000000001,2,12,4126.13,0.36,23605.945000000003,0.0873959928314668,0.7653803605962799,0.823529411764706,0.4468609844223602,1.3509046236318962,False,,1,-0.14187486887459244,False
2022-06-16,North,Sessional Fruits & Vegetables,39167.05,1,4,7390.46,0.3,39167.05,0.1886907489841588,0.5851176039926854,0.3943661971830986,0.737859837606773,1.1398073182866706,False,,1,-0.1291568622121339,False
2022-06-17,North,Sessional Fruits & Vegetables,25473.67,1,4,2712.94,0.27,25473.67,0.1064997701548304,0.3882556140283484,0.3972602739726028,0.2767209559674136,1.0058234135480004,False,,1,-0.14849544569564987,False
2022-06-18,North,Sessional Fruits & Vegetables,39443.86,2,13,4072.19,0.385,19721.93,0.1032401494174251,0.6183804476658801,0.8055555555555556,0.4312229039927118,1.414245904408039,False,,1,-0.14310836762035145,False
2022-06-19,North,Sessional Fruits & Vegetables,88966.72,3,18,13072.3,0.1333333333333333,29655.573333333334,0.1469347189600785,1.4954213107975385,1.2608695652173914,1.4724226165461192,0.4810982311345209,False,,1,-0.1566982872704475,False
2022-06-21,North,Sessional Fruits & Vegetables,85366.38999999998,4,28,13242.22,0.2425,21341.5975,0.1551221739609699,1.554157077506928,1.7575757575757576,1.6465418149835824,0.8558302740198365,False,,1,-0.1681583579173901,False
2022-06-22,North,Sessional Fruits & Vegetables,59035.850000000006,2,18,9838.22,0.45,29517.925000000003,0.1666482315406655,1.0431906321408464,0.8787878787878788,1.1911964442348348,1.627757104546494,False,,1,-0.12726940190625763,False
2022-06-23,North,Sessional Fruits & Vegetables,47250.14000000001,5,19,7672.69,0.332,9450.028000000002,0.1623844924057367,0.8392526978643228,2.2222222222222223,0.9412904398621964,1.2061501200181648,False,,1,-0.07876659296878163,False
2022-06-24,North,Sessional Fruits & Vegetables,167906.93,5,35,22864.04,0.252,33581.386,0.1361709132553373,3.0474165628486354,2.1875,2.902845803408845,0.9124531229794388,False,,1,-0.06206055642095476,False
2022-06-25,North,Sessional Fruits & Vegetables,8321.56,1,3,1391.14,0.19,8321.56,0.167172981988954,0.1506603574402422,0.4393939393939394,0.175116770022144,0.6733471831846511,False,,1,-0.11738281507808745,False
2022-06-26,North,Sessional Fruits & Vegetables,122609.48,4,25,22278.67,0.265,30652.37,0.1817043021469465,2.1645115632618563,1.6571428571428573,2.72437953329586,0.9287009063444108,False,,1,-0.11594359624983969,False
2022-06-27,North,Sessional Fruits & Vegetables,34948.64,2,13,4399.18,0.375,17474.32,0.1258755705515293,0.5863245185099419,0.8055555555555556,0.5348133208095498,1.2899845794946818,False,,1,-0.16745187647760135,False
2022-06-28,North,Sessional Fruits & Vegetables,71245.17,2,4,14848.56,0.26,35622.585,0.2084149704464176,1.2458796306606048,0.8169014084507042,1.884613775361488,0.8839044976749637,False,,1,-0.13178113318339785,False
2022-06-29,North,Sessional Fruits & Vegetables,115514.76,4,22,18326.48,0.2875,28878.69,0.1586505482069997,1.936519100934064,1.6111111111111112,2.2005249282974777,0.9837371194839928,False,,1,-0.14271556992361434,False
2022-06-30,North,Sessional Fruits & Vegetables,38373.33,2,10,6072.66,0.385,19186.665,0.1582520985278056,0.652639194227068,0.8169014084507042,0.7466527907655895,1.2946928993854123,False,,1,-0.1571711431545717,False
2022-07-01,North,Sessional Fruits & Vegetables,66419.48,3,16,10852.01,0.2066666666666666,22139.826666666664,0.1633859524344364,1.093047539456489,1.2253521126760565,1.273486455490919,0.6870199839517023,False,,1,-0.18868826510443404,False
2022-07-02,North,Sessional Fruits & Vegetables,107109.7,3,16,16959.96,0.19,35703.23333333334,0.1583419615590371,1.7021743849631876,1.2083333333333333,1.8903050879819872,0.6334910993159216,False,,1,-0.14275674129807536,False
2022-07-03,North,Sessional Fruits & Vegetables,164446.32,4,25,31310.92,0.155,41111.58,0.1904020716304262,2.5789109941040333,1.6111111111111112,3.4404192657363235,0.501795449048319,False,,-1,0.004142570690217173,True
2022-07-04,North,Sessional Fruits & Vegetables,27550.13,2,14,2764.77,0.27,13775.065,0.1003541544087087,0.4308734598921637,0.7945205479452055,0.3023502014547276,0.8883090362470931,False,,1,-0.15299694412248066,False
2022-07-05,North,Sessional Fruits & Vegetables,36286.11,2,12,4215.61,0.255,18143.055,0.1161769613772322,0.5467076425043671,0.7733333333333333,0.4371187027732238,0.8624409586564815,False,,1,-0.1785961107707998,False
2022-07-06,North,Sessional Fruits & Vegetables,43141.85,1,5,5587.57,0.09,43141.85,0.1295162353955614,0.6057207778812687,0.3717948717948718,0.5242485218261462,0.3133441383036197,False,,1,-0.10617185556386155,False
2022-07-07,North,Sessional Fruits & Vegetables,61527.51,3,27,10598.21,0.2966666666666667,20509.17,0.17225156681946,0.8555178944377738,1.1012658227848102,0.9891059607625486,1.041628831446617,False,,1,-0.17906148001652816,False
2022-07-08,North,Sessional Fruits & Vegetables,79115.97,2,9,11040.06,0.38,39557.985,0.1395427497128582,1.119316516125998,0.7435897435897436,1.0491974793836076,1.345351700002035,False,,1,-0.1257963812588096,False
2022-07-10,North,Sessional Fruits & Vegetables,67104.93000000001,3,12,10968.93,0.2333333333333333,22368.31,0.163459376233609,0.9593303538879704,1.1447368421052633,1.0538682822719632,0.8489816402492576,False,,1,-0.19248804380725504,False
2022-07-11,North,Sessional Fruits & Vegetables,29051.37,1,9,2961.02,0.25,29051.37,0.1019235925878882,0.4215264341198312,0.3866666666666666,0.2869176953169103,0.8898981220081011,False,,1,-0.13974699875297447,False
2022-07-12,North,Sessional Fruits & Vegetables,64301.490000000005,3,12,9351.86,0.1033333333333333,21433.83,0.1454376873692973,0.9462340452838496,1.1666666666666663,0.9084811637459328,0.3715594366679509,False,,1,-0.14324322210083634,False
2022-07-13,North,Sessional Fruits & Vegetables,1518.7,1,10,151.86,0.35,1518.7,0.0999934154210838,0.0224330404845489,0.3888888888888888,0.0146824871748194,1.2715712988192551,False,,1,-0.055265020589557734,False
2022-07-14,North,Sessional Fruits & Vegetables,17003.8,1,3,2455.05,0.07,17003.8,0.1443824321622225,0.2524021739884729,0.3888888888888888,0.2379589395915421,0.2539847090838408,False,,1,-0.11782603694077315,False
2022-07-15,North,Sessional Fruits & Vegetables,71074.97,3,24,8545.789999999999,0.1933333333333333,23691.656666666662,0.1202362800856616,1.0292604847959088,1.135135135135135,0.806193429790652,0.7179169797975333,False,,1,-0.17680294283076903,False
2022-07-16,North,Sessional Fruits & Vegetables,131113.6,6,41,24468.86,0.2383333333333333,21852.266666666663,0.1866233556244356,2.0778348367811788,2.4,2.5102412619998247,0.8686596954050417,False,,1,-0.03969151410357641,False
2022-07-18,North,Sessional Fruits & Vegetables,153862.37,6,34,24228.06,0.1466666666666666,25643.728333333333,0.1574657923181607,2.421291947148746,2.4,2.4584057344393933,0.572703607288955,False,,1,-0.025064195827342983,False
2022-07-19,North,Sessional Fruits & Vegetables,57473.47,2,13,9078.15,0.195,28736.735,0.1579537480510572,0.8600031370936485,0.7466666666666667,0.8674661444701226,0.7680405120270081,False,,1,-0.18997889960257358,False
2022-07-20,North,Sessional Fruits & Vegetables,100547.75,3,15,12093.47,0.21,33515.916666666664,0.1202758888189939,1.470833576504746,1.0945945945945943,1.124738233155132,0.8290685772773797,False,,1,-0.15467419849891445,False
2022-07-21,North,Sessional Fruits & Vegetables,41766.66,1,3,7801.46,0.26,41766.66,0.186786781610021,0.5753079531829955,0.3461538461538461,0.6784605885268855,1.0635289364710634,False,,1,-0.13200870561516864,False
2022-07-22,North,Sessional Fruits & Vegetables,4683.78,1,8,677.76,0.14,4683.78,0.1447036368061693,0.0655694319976374,0.3506493506493506,0.0597101436980245,0.5673687897133136,False,,1,-0.09403862602279411,False
2022-07-23,North,Sessional Fruits & Vegetables,34919.08,1,4,3818.94,0.29,34919.08,0.1093654242895288,0.4818271982169795,0.35,0.335661411722443,1.1815492069651257,False,,1,-0.14052168845034985,False
2022-07-24,North,Sessional Fruits & Vegetables,31144.91,1,10,4621.65,0.18,31144.91,0.1483918238967458,0.4391860396553615,0.3636363636363636,0.4132729502563925,0.7315126152059798,False,,1,-0.15573691547819357,False
2022-07-25,North,Sessional Fruits & Vegetables,33974.64,1,1,6007.97,0.23,33974.64,0.1768368995227028,0.4925722114345308,0.3684210526315789,0.5534297392329638,0.9787481952430408,False,,1,-0.14820512844764583,False
2022-07-26,North,Sessional Fruits & Vegetables,66611.39,3,21,12292.94,0.2666666666666666,22203.796666666665,0.1845471172422614,0.9719532551455742,1.1666666666666663,1.1469165164028448,1.1420705126570985,False,,1,-0.17431283487204335,False
2022-07-27,North,Sessional Fruits & Vegetables,77907.62,3,9,8650.75,0.21,25969.206666666665,0.1110385607980323,1.2240161861822818,1.2352941176470589,0.8593399493224966,0.9093955406624564,False,,1,-0.16825245532777283,False
2022-07-28,North,Sessional Fruits & Vegetables,91335.71,3,17,15833.65,0.28,30445.236666666664,0.1733566203186026,1.4146241197671925,1.2352941176470589,1.547520609158949,1.2050723709491482,False,,1,-0.16623879214319198,False
2022-07-29,North,Sessional Fruits & Vegetables,27960.04,1,8,3709.87,0.17,27960.04,0.1326847171892458,0.4468928376848582,0.417910447761194,0.3756833640651261,0.7314636957356897,False,,1,-0.15243604566524604,False
2022-07-30,North,Sessional Fruits & Vegetables,85884.70999999999,4,14,10135.82,0.345,21471.1775,0.1180165829284397,1.3398618934353164,1.647058823529412,1.0108695121764872,1.5230587307843908,False,,1,-0.14551718230144467,False
2022-07-31,North,Sessional Fruits & Vegetables,38738.66,2,7,4896.3,0.3349999999999999,19369.33,0.1263931173664757,0.5976602548243648,0.8115942028985507,0.4866122739828951,1.47426326129666,False,,1,-0.1794705872926997,False
2022-08-01,North,Sessional Fruits & Vegetables,34484.1,1,6,4455.22,0.08,34484.1,0.1291963542618192,0.5589879500963881,0.4242424242424242,0.4670045250481422,0.3586869495596477,False,,1,-0.11971885507114727,False
2022-08-02,North,Sessional Fruits & Vegetables,37617.4,2,4,6419.54,0.35,18808.7,0.1706534741901354,0.593455382627979,0.823529411764706,0.6628259879298468,1.579371474617244,False,,1,-0.16787460479236582,False
2022-08-03,North,Sessional Fruits & Vegetables,100412.56,4,16,11450.02,0.2425,25103.14,0.1140297588269834,1.6092150240581666,1.671641791044776,1.2087768052197954,1.072105263157895,False,,1,-0.1463317385747807,False
2022-08-06,North,Sessional Fruits & Vegetables,25480.0,2,17,5257.96,0.195,12740.0,0.2063563579277865,0.4402414799553106,0.8615384615384615,0.6224637539918481,0.854348676489764,False,,1,-0.1411788044378764,False
2022-08-07,North,Sessional Fruits & Vegetables,36044.33,1,10,4019.13,0.18,36044.33,0.111505193743371,0.6142837754137049,0.4285714285714285,0.4671379493430888,0.7920684503599076,False,,1,-0.135494339533282,False
2022-08-09,North,Sessional Fruits & Vegetables,48872.96,1,3,6893.55,0.3,48872.96,0.14105038859934,0.8442666087511808,0.4262295081967213,0.809639533211283,1.3122108509743444,False,,1,-0.10548025044153608,False
2022-08-10,North,Sessional Fruits & Vegetables,60691.05,2,12,11465.75,0.24,30345.525,0.1889199478341534,1.07930768077253,0.8666666666666667,1.3907472674739771,1.0863194545190773,False,,1,-0.17069908854276056,False
2022-08-11,North,Sessional Fruits & Vegetables,9731.65,2,9,1069.1,0.23,4865.825,0.1098580405172812,0.1730641435860805,0.8666666666666667,0.1296773349895496,1.0410561439141155,False,,1,-0.10298653715175754,False
2022-08-12,North,Sessional Fruits & Vegetables,94774.4,2,11,10200.33,0.265,47387.2,0.1076274816828173,1.7067171177236804,0.896551724137931,1.2612364710965291,1.1857163344328123,False,,1,-0.0817702343160569,False
2022-08-13,North,Sessional Fruits & Vegetables,140427.69,4,26,23430.23,0.3125,35106.9225,0.1668490737118868,2.4746212677933808,1.7627118644067796,2.784450760846284,1.4006608245941674,False,,1,-0.08229694910301055,False
2022-08-14,North,Sessional Fruits & Vegetables,79419.44,3,19,8119.820000000001,0.1966666666666666,26473.146666666667,0.1022397035285063,1.45328278924497,1.3448275862068966,1.002929710418054,0.8626458596935189,False,,1,-0.15484320883630703,False
2022-08-15,North,Sessional Fruits & Vegetables,76135.08,2,10,14960.22,0.27,38067.54,0.1964957546508127,1.3073752733459327,0.8813559322033898,1.7636402275813297,1.2015404364569962,False,,1,-0.13062362270335387,False
2022-08-16,North,Sessional Fruits & Vegetables,56749.0,3,10,5668.74,0.2566666666666666,18916.33333333333,0.0998914518317503,0.9010332905759906,1.2580645161290325,0.610242856693919,1.0966858394960284,False,,1,-0.16010090188179943,False
2022-08-17,North,Sessional Fruits & Vegetables,33017.89,2,17,3120.06,0.1999999999999999,16508.945,0.0944960444171326,0.5215842926869084,0.8387096774193549,0.3364695352023237,0.8540925266903914,False,,1,-0.1494463038991396,False
2022-08-18,North,Sessional Fruits & Vegetables,89326.86,5,34,17736.77,0.174,17865.372,0.1985603210501298,1.4598631235140302,2.2413793103448274,1.9912806235012688,0.7392156862745098,False,,1,-0.09034716987770619,False
2022-08-20,North,Sessional Fruits & Vegetables,66525.73,2,12,6932.31,0.4,33262.865,0.1042049444628416,1.1764394070321849,0.9473684210526316,0.8659438145274265,1.6796267496111976,False,,1,-0.13520267692212762,False
2022-08-21,North,Sessional Fruits & Vegetables,23867.3,2,8,2999.75,0.32,11933.65,0.1256845139584284,0.413443191333352,0.8999999999999999,0.3602790073014624,1.348104228428772,False,,1,-0.15242844800204203,False
2022-08-22,North,Sessional Fruits & Vegetables,50200.87,3,14,7322.95,0.2866666666666667,16733.623333333333,0.1458729699306007,0.8951458935300571,1.3684210526315788,0.8950849628526251,1.2023444641608865,False,,1,-0.1835312656899365,False
2022-08-23,North,Sessional Fruits & Vegetables,43941.38,1,10,5509.03,0.34,43941.38,0.1253722573119005,0.7704487622615883,0.4482758620689655,0.6761320100979775,1.3945417258242625,False,,1,-0.1311335210850773,False
2022-08-24,North,Sessional Fruits & Vegetables,90497.26,3,12,11781.54,0.31,30165.753333333338,0.130186703995237,1.5664739394890017,1.3220338983050848,1.4302899722033882,1.2363859487651478,False,,1,-0.17377302660360366,False
2022-08-25,North,Sessional Fruits & Vegetables,61633.96000000001,2,15,5980.67,0.48,30816.980000000003,0.0970353032646287,1.056116094629773,0.8524590163934426,0.714370993943136,1.9153834347981784,False,,1,-0.09774962590600744,False
2022-08-26,North,Sessional Fruits & Vegetables,34366.54,2,17,5319.45,0.285,17183.27,0.154785730539065,0.5839560060048657,0.8524590163934426,0.6328106919826876,1.1100014979777302,False,,1,-0.18487324083034007,False
2022-08-28,North,Sessional Fruits & Vegetables,116693.97,4,20,22853.43,0.2525,29173.4925,0.1958407105354287,1.9182437205204237,1.6774193548387095,2.72539990536608,0.9420289855072465,False,,1,-0.09319541841859735,False
2022-08-29,North,Sessional Fruits & Vegetables,41607.02,1,3,4332.1,0.44,41607.02,0.104119449073738,0.7033071972276168,0.4262295081967213,0.5246437407848736,1.6240772288472458,False,,1,-0.10604384859385202,False
2022-08-30,North,Sessional Fruits & Vegetables,120287.89,5,25,19188.56,0.206,24057.578,0.1595219601906725,2.078514972682557,2.155172413793104,2.412391434867357,0.7613837965700768,False,,1,-0.11820281401881866,False
